0.023219954,-440
0.026122448,-440
0.029002267,-440
0.031904761,-440
0.034829931,-440
0.037709750,-440
0.040612244,-440
0.043537414,-440
0.046417233,-440
0.049319727,-440
0.052244897,-440
0.055124716,-440
0.058027210,-440
0.060952380,-440
0.063832199,-440
0.066734693,-440
0.069659863,-440
0.072539682,-440
0.075442176,-440
0.078367346,-440
0.081247165,-440
0.084149659,-440
0.087074829,-440
0.089954648,-440
0.092857142,-440
0.095782312,-440
0.098662131,-440
0.101564625,-440
0.104489795,-440
0.107369614,-440
0.110272108,-440
0.113197278,-440
0.116077097,-440
0.118979591,-440
0.121904761,-440
0.124784580,-440
0.127687074,-440
0.130612244,-499.622
0.133492063,-502.516
0.136394557,-505.427
0.139319727,-508.355
0.142199546,-511.3
0.145102040,-511.3
0.148027210,-514.262
0.150907029,-514.262
0.153809523,-514.262
0.156734693,-514.262
0.159614512,-514.262
0.162517006,-514.262
0.165442176,-511.3
0.168321995,-511.3
0.171224489,-511.3
0.174149659,-511.3
0.177029478,-511.3
0.179931972,-511.3
0.182857142,-511.3
0.185736961,-511.3
0.188639455,-511.3
0.191564625,-511.3
0.194444444,-511.3
0.197346938,-511.3
0.200272108,-511.3
0.203151927,-511.3
0.206054421,-511.3
0.208979591,-508.355
0.211859410,-508.355
0.214761904,-505.427
0.217687074,-505.427
0.220566893,-505.427
0.223469387,-505.427
0.226394557,-505.427
0.229274376,-502.516
0.232176870,-502.516
0.235102040,-502.516
0.237981859,-505.427
0.240884353,-505.427
0.243809523,-502.516
0.246689342,-505.427
0.249591836,-505.427
0.252517006,-440
0.255396825,-440
0.258299319,-440
0.261224489,-440
0.264104308,-440
0.267006802,-440
0.269931972,-440
0.272811791,-440
0.275714285,-440
0.278639455,-440
0.281519274,-440
0.284421768,-440
0.287346938,-440
0.290226757,-440
0.293129251,-440
0.296054421,-440
0.298934240,-440
0.301836734,-440
0.304761904,-440
0.307641723,-440
0.310544217,-440
0.313469387,-440
0.316349206,-440
0.319251700,-440
0.322176870,-440
0.325056689,-440
0.327959183,-440
0.330884353,-440
0.333764172,-440
0.336666666,-440
0.339591836,-440
0.342471655,-440
0.345374149,-440
0.348299319,-440
0.351179138,-440
0.354081632,-440
0.357006802,-440
0.359886621,-440
0.362789115,-440
0.365714285,-440
0.368594104,-440
0.371496598,-440
0.374421768,-440
0.377301587,-440
0.380204081,-440
0.383129251,-440
0.386009070,-440
0.388911564,-440
0.391836734,-440
0.394716553,-440
0.397619047,-440
0.400544217,-440
0.403424036,-440
0.406326530,-440
0.409251700,-440
0.412131519,-440
0.415034013,-440
0.417959183,-440
0.420839002,-440
0.423741496,-440
0.426666666,-440
0.429569160,-440
0.432448979,-440
0.435374149,-440
0.438276643,-440
0.441156462,-440
0.444081632,-440
0.446984126,-440
0.449863945,-440
0.452766439,-440
0.455691609,-440
0.458571428,-440
